2011-1-05,4:00AM,-7.0,-10.6,-12.0,68%,1025,3.0,NNE,7.2,-,N/A,&#xA0;,Smoke
2011-1-05,5:00AM,-7.0,-,-13.0,63%,1026,3.5,Calm,Calm,-,N/A,&#xA0;,Smoke
2011-1-05,6:00AM,-8.0,-,-12.0,73%,1026,3.5,Calm,Calm,-,N/A,&#xA0;,Smoke
2011-1-05,7:00AM,-8.0,-,-12.0,73%,1026,2.5,Variable,3.6,-,N/A,&#xA0;,Smoke
2011-1-05,8:00AM,-7.0,-,-12.0,68%,1027,2.3,Variable,3.6,-,N/A,&#xA0;,Smoke
2011-1-05,9:00AM,-4.0,-,-10.0,64%,1027,2.0,Calm,Calm,-,N/A,&#xA0;,Smoke
2011-1-05,10:00AM,-2.0,-4.8,-10.0,55%,1028,2.3,NW,7.2,-,N/A,&#xA0;,Smoke
2011-1-05,11:00AM,0.0,-4.3,-8.0,55%,1027,3.0,NW,14.4,-,N/A,&#xA0;,Haze
2011-1-05,12:00PM,0.0,-4.9,-10.0,48%,1027,-,WNW,18.0,-,N/A,&#xA0;,Haze
2011-1-05,1:00PM,0.0,-5.4,-9.0,51%,1027,-,WNW,21.6,-,N/A,&#xA0;,Haze
2011-1-05,2:00PM,0.0,-5.9,-13.0,38%,1026,6.0,NW,25.2,-,N/A,&#xA0;,Unknown
2011-1-05,3:00PM,-1.0,-6.7,-12.0,44%,1026,6.0,NW,21.6,-,N/A,&#xA0;,Unknown
2011-1-05,4:00PM,-2.0,-8.5,-13.0,43%,1027,-,NW,25.2,-,N/A,&#xA0;,Clear
2011-1-05,5:00PM,-3.0,-9.3,-13.0,47%,1028,-,NNW,21.6,-,N/A,&#xA0;,Clear
2011-1-05,6:00PM,-3.0,-8.7,-13.0,47%,1029,-,NNW,18.0,-,N/A,&#xA0;,Clear
2011-1-05,7:00PM,-4.0,-9.9,-13.0,50%,1029,-,NW,18.0,-,N/A,&#xA0;,Clear
2011-1-05,8:00PM,-4.0,-10.5,-13.0,50%,1030,10.0,NW,21.6,-,N/A,&#xA0;,ScatteredClouds
2011-1-05,9:00PM,-4.0,-10.5,-13.0,50%,1031,10.0,NW,21.6,-,N/A,&#xA0;,MostlyCloudy
2011-1-05,10:00PM,-5.0,-11.8,-13.0,54%,1031,10.0,NW,21.6,-,N/A,&#xA0;,MostlyCloudy
2011-1-05,11:00PM,-5.0,-11.8,-12.0,59%,1032,10.0,NW,21.6,-,N/A,Snow,LightSnow
2011-1-06,12:00AM,-6.0,-11.6,-12.0,63%,1032,-,NW,14.4,-,N/A,&#xA0;,Clear
2011-1-06,1:00AM,-7.0,-10.6,-12.0,68%,1033,-,NW,7.2,-,N/A,&#xA0;,Clear
2011-1-06,2:00AM,-7.0,-10.6,-12.0,68%,1033,-,NW,7.2,-,N/A,&#xA0;,Clear
2011-1-06,3:00AM,-7.0,-11.9,-14.0,58%,1033,-,NW,10.8,-,N/A,&#xA0;,Clear
2011-1-06,4:00AM,-8.0,-13.1,-15.0,58%,1033,-,NW,10.8,-,N/A,&#xA0;,Clear
2011-1-06,5:00AM,-8.0,-11.8,-16.0,53%,1033,-,NW,7.2,-,N/A,&#xA0;,Clear
2011-1-06,6:00AM,-9.0,-,-16.0,58%,1033,-,Variable,3.6,-,N/A,&#xA0;,Clear
2011-1-06,7:00AM,-9.0,-12.9,-16.0,58%,1034,-,NW,7.2,-,N/A,&#xA0;,Clear
2011-1-06,8:00AM,-8.0,-11.8,-15.0,58%,1035,-,WNW,7.2,-,N/A,&#xA0;,Clear
